source_dataset,pid,name,noneng-name,owner,areas,subnat,status,start-year,capacity,capacity-display,Cement-Capacity-(millions-metric-tonnes-per-annum),Clinker-Capacity-(millions-metric-tonnes-per-annum),prod-type,latitude,longitude,Latitude,Longitude,url,altf-yn,areas-subnat-sat-display,capacity-details,capacity-table,ccs-yn,cem-type,claycal-yn,color,loc-owner,location-accuracy,name-search,owner-search,plant-type,scaling-capacity,status-legend,tracker-acro,tracker-custom,tracker-display,units-of-m
cement,P100000123757,TCC (Anshun) Cement Co Ltd Cement Plant,台泥（安顺）水泥有限公司 (Chinese),TCC Anshun Cement Co Ltd [100.0%],China;,Guizhou,operating,2011,0.008,>0,>0,1.46,dry,26.395396,106.271086,26.395396,106.271086,https://www.gem.wiki/TCC_(Anshun)_Cement_Co_Ltd_Cement_Plant,no,"Guizhou, China",0.008,0.008,no,unknown,no,,台泥（安顺）水泥有限公司 (Chinese) [100%],exact,TCC (Anshun) Cement Co Ltd Cement Plant,TCC Anshun Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123758,TCC (Guangan) Cement Co Ltd Cement Plant,广安昌兴水泥有限公司 (Chinese),TCC Guangan Cement Co Ltd [100.0%],China;,Sichuan,operating,,1.9,1.9,1.9,1.64,dry,30.477089,106.870174,30.477089,106.870174,https://www.gem.wiki/TCC_(Guangan)_Cement_Co_Ltd_Cement_Plant,no,"Sichuan, China",1.9,1.9,no,unknown,no,,广安昌兴水泥有限公司 (Chinese) [100%],exact,TCC (Guangan) Cement Co Ltd Cement Plant,TCC Guangan Cement Co Ltd [100.0%],integrated,1.9,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123759,TCC Huaying Cement Co Ltd Cement Plant,华蓥台泥水泥有限公司 (Chinese),TCC Huaying Cement Co Ltd [100.0%],China;,Sichuan,operating,,1.67,1.67,1.67,>0,dry,30.196568,106.684955,30.196568,106.684955,https://www.gem.wiki/TCC_Huaying_Cement_Co_Ltd_Cement_Plant,no,"Sichuan, China",1.67,1.67,no,opc,no,grey,华蓥台泥水泥有限公司 (Chinese) [100%],exact,TCC Huaying Cement Co Ltd Cement Plant,TCC Huaying Cement Co Ltd [100.0%],integrated,1.67,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123760,TCC Jingzhou Cement Co Ltd Cement Plant,靖州台泥水泥有限公司 (Chinese),TCC Jingzhou Cement Co Ltd [100.0%],China;,Hunan,operating,2021,1.5,1.5,1.5,1.1,dry,26.543535,109.601509,26.543535,109.601509,https://www.gem.wiki/TCC_Jingzhou_Cement_Co_Ltd_Cement_Plant,no,"Hunan, China",1.5,1.5,no,unknown,no,,靖州台泥水泥有限公司 (Chinese) [100%],exact,TCC Jingzhou Cement Co Ltd Cement Plant,TCC Jingzhou Cement Co Ltd [100.0%],integrated,1.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123761,TCC Liaoning Cement Co Ltd Cement Plant,台泥（辽宁）水泥有限公司 (Chinese),TCC Liaoning Cement Co Ltd [100.0%],China;,Liaoning,operating,2010,1.78,1.78,1.78,1.46,dry,41.346859,123.471943,41.346859,123.471943,https://www.gem.wiki/TCC_Liaoning_Cement_Co_Ltd_Cement_Plant,no,"Liaoning, China",1.78,1.78,no,opc,no,grey,台泥（辽宁）水泥有限公司 (Chinese) [100%],exact,TCC Liaoning Cement Co Ltd Cement Plant,TCC Liaoning Cement Co Ltd [100.0%],integrated,1.78,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123762,TCC Fuzhou Cement Co Ltd Cement Plant,福州台泥水泥有限公司 (Chinese),TCC Fuzhou Cement Co Ltd [100.0%],China;,Fujian,operating,2004,2.25,2.25,2.25,n/a,n/a,26.007226,119.491719,26.007226,119.491719,https://www.gem.wiki/TCC_Fuzhou_Cement_Co_Ltd_Cement_Plant,n/a,"Fujian, China",2.25,2.25,n/a,opc,n/a,grey,福州台泥水泥有限公司 (Chinese) [100%],exact,TCC Fuzhou Cement Co Ltd Cement Plant,TCC Fuzhou Cement Co Ltd [100.0%],grinding,2.25,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123763,Luzhou Naxi Saide Cement Co Ltd Cement Plant,泸州纳溪赛德水泥有限公司 (Chinese),Luzhou Naxi Saide Cement Co Ltd [100.0%],China;,Sichuan,operating,,2,2,2,n/a,n/a,28.762792,105.355415,28.762792,105.355415,https://www.gem.wiki/Luzhou_Naxi_Saide_Cement_Co_Ltd_Cement_Plant,n/a,"Sichuan, China",2,2,n/a,unknown,n/a,,泸州纳溪赛德水泥有限公司 (Chinese) [100%],exact,Luzhou Naxi Saide Cement Co Ltd Cement Plant,Luzhou Naxi Saide Cement Co Ltd [100.0%],grinding,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123764,Shandong Binani Rong'an Cement CoLtd Cement Plant,山东彼那尼荣安水泥有限公司 (Chinese),Shandong Binani Rongan Cement [100.0%],China;,Shandong,operating,2005,0.5,0.5,0.5,0.44,dry,35.958318,118.986172,35.958318,118.986172,https://www.gem.wiki/Shandong_Binani_Rong'an_Cement_CoLtd_Cement_Plant,no,"Shandong, China",0.5,0.5,no,opc,no,grey,山东彼那尼荣安水泥有限公司 (Chinese) [100%],exact,Shandong Binani Rong'an Cement CoLtd Cement Plant,Shandong Binani Rongan Cement [100.0%],integrated,0.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123765,Ankang Yaobai Cement Co Ltd Cement Plant,安康市尧柏水泥有限公司（旬阳公司） (Chinese),Ankang Yaobai Cement Co Ltd [100.0%],China;,Shaanxi,operating,2008,1.2,1.2,1.2,1.46,dry,32.833894,109.29462,32.833894,109.29462,https://www.gem.wiki/Ankang_Yaobai_Cement_Co_Ltd_Cement_Plant,no,"Shaanxi, China",1.2,1.2,no,unknown,no,,安康市尧柏水泥有限公司（旬阳公司） (Chinese) [100%],exact,Ankang Yaobai Cement Co Ltd Cement Plant,Ankang Yaobai Cement Co Ltd [100.0%],integrated,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123766,XiAn Lantian Yaobo Cement Co Ltd Cement Plant,西安蓝田尧柏水泥有限公司 (Chinese),XiAn Lantian Yaobo Cement Co Ltd [100.0%],China;,Shaanxi,operating,,1.85,1.85,1.85,>0,dry,34.051482,109.264958,34.051482,109.264958,https://www.gem.wiki/XiAn_Lantian_Yaobo_Cement_Co_Ltd_Cement_Plant,no,"Shaanxi, China",1.85,1.85,no,opc,no,grey,西安蓝田尧柏水泥有限公司 (Chinese) [100%],exact,XiAn Lantian Yaobo Cement Co Ltd Cement Plant,XiAn Lantian Yaobo Cement Co Ltd [100.0%],integrated,1.85,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123767,Hanzhong Mianxian Yaobai Cement Co Ltd Cement Plant,汉中勉县尧柏水泥有限公司 (Chinese),Hanzhong Mianxian Yaobai Cement Co Ltd [100.0%],China;,Shaanxi,operating,2010,1.2,1.2,1.2,0.91,dry,33.142709,106.83702,33.142709,106.83702,https://www.gem.wiki/Hanzhong_Mianxian_Yaobai_Cement_Co_Ltd_Cement_Plant,no,"Shaanxi, China",1.2,1.2,no,unknown,no,,汉中勉县尧柏水泥有限公司 (Chinese) [100%],exact,Hanzhong Mianxian Yaobai Cement Co Ltd Cement Plant,Hanzhong Mianxian Yaobai Cement Co Ltd [100.0%],integrated,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123768,Hanzhong Yaobai Cement Co Ltd Cement Plant,汉中尧柏水泥有限公司（洋县公司） (Chinese),Hanzhong Yaobai Cement Co Ltd [100.0%],China;,Shaanxi,operating,2009,1.2,1.2,1.2,1.46,dry,33.195209,107.455092,33.195209,107.455092,https://www.gem.wiki/Hanzhong_Yaobai_Cement_Co_Ltd_Cement_Plant,no,"Shaanxi, China",1.2,1.2,no,unknown,no,,汉中尧柏水泥有限公司（洋县公司） (Chinese) [100%],exact,Hanzhong Yaobai Cement Co Ltd Cement Plant,Hanzhong Yaobai Cement Co Ltd [100.0%],integrated,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123769,Ankang Yaobai Jianghua Cement Co Ltd Cement Plant,安康尧柏江华水泥有限公司 (Chinese),Ankang Yaobai Jianghua Cement Co Ltd [100.0%],China;,Shaanxi,operating,2021,1.2,1.2,1.2,n/a,n/a,32.723698,108.976569,32.723698,108.976569,https://www.gem.wiki/Ankang_Yaobai_Jianghua_Cement_Co_Ltd_Cement_Plant,n/a,"Shaanxi, China",1.2,1.2,n/a,opc,n/a,,安康尧柏江华水泥有限公司 (Chinese) [100%],exact,Ankang Yaobai Jianghua Cement Co Ltd Cement Plant,Ankang Yaobai Jianghua Cement Co Ltd [100.0%],grinding,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123770,Hancheng Yaobai Yangshanzhuang Cement Co Ltd Cement Plant,韩城尧柏阳山庄水泥有限公司 (Chinese),Hancheng Yaobai Yangshanzhuang Cement Co Ltd [100.0%],China;,Shaanxi,operating,2010,1.8,1.8,1.8,0.91,dry,35.614787,110.538786,35.614787,110.538786,https://www.gem.wiki/Hancheng_Yaobai_Yangshanzhuang_Cement_Co_Ltd_Cement_Plant,no,"Shaanxi, China",1.8,1.8,no,opc,no,grey,韩城尧柏阳山庄水泥有限公司 (Chinese) [100%],exact,Hancheng Yaobai Yangshanzhuang Cement Co Ltd Cement Plant,Hancheng Yaobai Yangshanzhuang Cement Co Ltd [100.0%],integrated,1.8,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123771,Hanzhong Xixiang Yaobai Cement Co Ltd Cement Plant,汉中西乡尧柏水泥有限公司 (Chinese),Hanzhong Xixiang Yaobai Cement Co Ltd [100.0%],China;,Shaanxi,operating,2011,1.2,1.2,1.2,0.75,dry,32.942648,107.757042,32.942648,107.757042,https://www.gem.wiki/Hanzhong_Xixiang_Yaobai_Cement_Co_Ltd_Cement_Plant,no,"Shaanxi, China",1.2,1.2,no,opc,no,grey,汉中西乡尧柏水泥有限公司 (Chinese) [100%],exact,Hanzhong Xixiang Yaobai Cement Co Ltd Cement Plant,Hanzhong Xixiang Yaobai Cement Co Ltd [100.0%],integrated,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123772,Lop Tianshan Cement Co Ltd Cement Plant,洛浦天山水泥有限责任公司 (Chinese),Lop Tianshan Cement Co Ltd [100.0%],China;,Xinjiang,operating,,0.008,>0,>0,>0,dry,36.999014,80.194637,36.999014,80.194637,https://www.gem.wiki/Lop_Tianshan_Cement_Co_Ltd_Cement_Plant,no,"Xinjiang, China",0.008,0.008,no,unknown,no,,洛浦天山水泥有限责任公司 (Chinese) [100%],exact,Lop Tianshan Cement Co Ltd Cement Plant,Lop Tianshan Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123773,Guizhou Lin Landscape Ni Co Ltd Cement Plant,贵州麟山水泥有限责任公司 (Chinese),Guizhou Lin Landscape Ni Co Ltd [100.0%],China;,Guizhou,operating,,1.2,1.2,1.2,0.91,dry,26.350624,106.628521,26.350624,106.628521,https://www.gem.wiki/Guizhou_Lin_Landscape_Ni_Co_Ltd_Cement_Plant,no,"Guizhou, China",1.2,1.2,no,opc,no,grey,贵州麟山水泥有限责任公司 (Chinese) [100%],exact,Guizhou Lin Landscape Ni Co Ltd Cement Plant,Guizhou Lin Landscape Ni Co Ltd [100.0%],integrated,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123774,Shaanxi Fuping Cement Co Ltd Cement Plant,陕西富平水泥有限公司 (Chinese),Shaanxi Fuping Cement Co Ltd [100.0%],China;,Shaanxi,operating,2006,2,2,2,1.83,dry,34.821067,109.041689,34.821067,109.041689,https://www.gem.wiki/Shaanxi_Fuping_Cement_Co_Ltd_Cement_Plant,no,"Shaanxi, China",2,2,no,opc,no,grey,陕西富平水泥有限公司 (Chinese) [100%],exact,Shaanxi Fuping Cement Co Ltd Cement Plant,Shaanxi Fuping Cement Co Ltd [100.0%],integrated,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
