source_dataset,pid,name,noneng-name,owner,areas,subnat,status,capacity,primprod,secprod,feedstock,latitude,longitude,url,areas-subnat-sat-display,capacity-details,capacity-table,coordinate-accuracy,coordinates,country-to-check,feedacc,iso3-code,municipality,name-search,other-plant-names-(english),other-plant-names-(other-language),owner-gem-id,owner-search,owners-noneng,region,scaling-capacity,sfid,status-legend,tracker-acro,tracker-custom,units-of-m
chemicals,P100000140444,Dushanzi Petrochemical Company Korla Chemical Plant,库尔勒市 中石油塔里木油田分公司乙烯项目 (Chinese),Dushanzi Petrochemical Company [100%],China;,Xinjiang,operating,30.0,ethylene,polypropylene,,41.695078, 86.187994,https://gem.wiki/Dushanzi_Petrochemical_Company_Korla_Chemical_Plant,"Xinjiang, China",30.0,30.0,exact,"41.695078, 86.187994",['China'],,CHN,Korla,Dushanzi Petrochemical Company Korla Chemical Plant,,,E100000125484 [100%],Dushanzi Petrochemical Company [100%],独山子石化公司 (Chinese),Asia Pacific,30.0,GEPDCHN0047,operating,GChI,GChI,n/a
chemicals,P100000140454,Xinjiang Guanghui New Energy Coal-to-Methanol Plant,新疆广汇新能源有限公司 (Chinese),Xinjiang Guanghui New Energy Co [100%],China;,Xinjiang,operating,30.0,methanol,,coal,43.763890, 94.976014,https://gem.wiki/Xinjiang_Guanghui_New_Energy_Coal-to-Methanol_Plant,"Xinjiang, China",30.0,30.0,approximate,"43.763890, 94.976014",['China'],exact,CHN,Kumul,Xinjiang Guanghui New Energy Coal-to-Methanol Plant,,,E100000123966 [100%],Xinjiang Guanghui New Energy Co [100%],新疆广汇新能源有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140455,Huisheng Nanjing Coal-to-Olefins Plant,惠生(南京)化工有限公司30万吨/年煤制烯烃 (Chinese),Huisheng Nanjing Chemical Co Ltd [100%],China;,Xinjiang,operating,30.0,ethylene; propylene,,methanol,32.282307, 118.801992,https://gem.wiki/Huisheng_Nanjing_Coal-to-Olefins_Plant,"Xinjiang, China",30.0,30.0,exact,"32.282307, 118.801992",['China'],exact,CHN,Nanjing,Huisheng Nanjing Coal-to-Olefins Plant,,,E100002018042 [100%],Huisheng Nanjing Chemical Co Ltd [100%],惠生(南京)化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140456,CSR Shandong Wind Power Company Green Methanol Plant,中车山东风电有限公司新疆奇台智慧能源装备产业园项目 (Chinese),CSR Shandong Wind Power Co [100%],China;,Xinjiang,operating,30.0,methanol,,green hydrogen,43.991768, 89.571250,https://gem.wiki/CSR_Shandong_Wind_Power_Company_Green_Methanol_Plant,"Xinjiang, China",30.0,30.0,approximate,"43.991768, 89.571250",['China'],exact,CHN,Qitai,CSR Shandong Wind Power Company Green Methanol Plant,,,E100002017917 [100%],CSR Shandong Wind Power Co [100%],中车山东风电有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140457,Xinjiang Tianye Chemical Plant,新疆天业（集团）有限公司 (Chinese),Xinjiang Tianye Co [100%],China;,Xinjiang,operating,30.0,ethylene,ethanol; ethylene glycol; polyvinyl chloride (PVC); sodium hydroxide,coal,44.855780, 86.053590,https://gem.wiki/Xinjiang_Tianye_Chemical_Plant,"Xinjiang, China",30.0,30.0,exact,"44.855780, 86.053590",['China'],exact,CHN,Shihezi,Xinjiang Tianye Chemical Plant,,,E100000123707 [100%],Xinjiang Tianye Co [100%],新疆天业(集团)有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140458,Xinjiang Zhongtai Chemical Tuokexun Neng Hua Company Coal-to-Methanol Plant,新疆中泰新材料股份有限公司资源化综合利用制甲醇升级示范项目 (Chinese),Xinjiang Zhongtai Chemical Tuokexun Neng Hua Company Limited [100%],China;,Xinjiang,operating,30.0,methanol,,coal,42.817985, 87.949013,https://gem.wiki/Xinjiang_Zhongtai_Chemical_Tuokexun_Neng_Hua_Company_Coal-to-Methanol_Plant,"Xinjiang, China",30.0,30.0,exact,"42.817985, 87.949013",['China'],exact,CHN,Turpan,Xinjiang Zhongtai Chemical Tuokexun Neng Hua Company Coal-to-Methanol Plant,,,E100000123120 [100%],Xinjiang Zhongtai Chemical Tuokexun Neng Hua Company Limited [100%],新疆中泰化学托克逊能化有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140459,Yankuang Xinjiang Coal Chemical Plant,兖矿新疆煤化工30万吨甲醇项目 (Chinese),Yancon Xingjiang Coal Chemicals Co Ltd [100%],China;,Xinjiang,operating,30.0,ammonia; methanol,urea,coal,44.117510, 87.776766,https://gem.wiki/Yankuang_Xinjiang_Coal_Chemical_Plant,"Xinjiang, China",30.0,30.0,exact,"44.117510, 87.776766",['China'],exact,CHN,Urumqi,Yankuang Xinjiang Coal Chemical Plant,,,E100002018410 [100%],Yancon Xingjiang Coal Chemicals Co Ltd [100%],兖矿新疆煤化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140460,Guoneng Xinjiang Chemical Company Coal-to-Methanol Plant,神华新疆化工有限公司 (国能新疆化工有限公司) (Chinese),Shenhua Xinjiang Chemical Industry Co Ltd [100%],China;,Xinjiang,operating,30.0,methanol,ammonium sulfate; c4; c5; polyethylene; polypropylene; propane; sulfur,coal,44.140330, 87.765858,https://gem.wiki/Guoneng_Xinjiang_Chemical_Company_Coal-to-Methanol_Plant,"Xinjiang, China",30.0,30.0,approximate,"44.140330, 87.765858",['China'],exact,CHN,Urumqi,Guoneng Xinjiang Chemical Company Coal-to-Methanol Plant,,,E100002018328 [100%],Shenhua Xinjiang Chemical Industry Co Ltd [100%],神华新疆化工有限公司(国能新疆化工有限公司) (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140462,Yun Xiehua Ammonia Plant,云南开远解化化工公司 (Chinese),Yun Xiehua Clean Energy Development Co [100%],China;,Yun,operating,30.0,ammonia,ammonium nitrate,coal,23.729064, 103.245633,https://gem.wiki/Yun_Xiehua_Ammonia_Plant,"Yun, China",30.0,30.0,exact,"23.729064, 103.245633",['China'],exact,CHN,Honghe Hani and Yi Autonomous Prefecture,Yun Xiehua Ammonia Plant,,,E100002018433 [100%],Yun Xiehua Clean Energy Development Co [100%],云南解化清洁能源开发有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140463,Yuntian International Red Phosphorus Ammonia Plant,云天国际红磷分公司 (Chinese),Yuntian International Red Phosphorus Branch [100%],China;,Yun,operating,30.0,ammonia,,coal,23.753101, 103.268757,https://gem.wiki/Yuntian_International_Red_Phosphorus_Ammonia_Plant,"Yun, China",30.0,30.0,exact,"23.753101, 103.268757",['China'],exact,CHN,Honghe Hani and Yi Autonomous Prefecture,Yuntian International Red Phosphorus Ammonia Plant,,,E100002018437 [100%],Yuntian International Red Phosphorus Branch [100%],云天国际红磷分公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140464,Yun Xianfeng Chemical Industry Company Coal-to-Methanol Plant,云南先锋化工有限公司 (Chinese),Yun Xianfeng Chemical Industry Co Ltd [100%],China;,Yun,operating,30.0,methanol,,coal,25.557513, 103.206948,https://gem.wiki/Yun_Xianfeng_Chemical_Industry_Company_Coal-to-Methanol_Plant,"Yun, China",30.0,30.0,exact,"25.557513, 103.206948",['China'],exact,CHN,Kunming,Yun Xianfeng Chemical Industry Company Coal-to-Methanol Plant,,,E100002018431 [100%],Yun Xianfeng Chemical Industry Co Ltd [100%],云南先锋化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140465,Yun Haitong Ammonia Plant,云南省海通化工有限责任公司 (Chinese),Yun Haitong Chemical Co [100%],China;,Yun,operating,30.0,ammonia,fertilizer (unknown type),,24.208496, 102.812381,https://gem.wiki/Yun_Haitong_Ammonia_Plant,"Yun, China",30.0,30.0,exact,"24.208496, 102.812381",['China'],,CHN,Kunming,Yun Haitong Ammonia Plant,,,E100002018426 [100%],Yun Haitong Chemical Co [100%],云南省海通化工有限责任公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140466,Yun Xiangfeng Ammonia Plant,云南祥丰石化有限公司 (Chinese),Yun Xiangfeng Petrochemical Co Ltd [100%],China;,Yun,operating,30.0,ammonia,,natural gas,24.947097, 102.489270,https://gem.wiki/Yun_Xiangfeng_Ammonia_Plant,"Yun, China",30.0,30.0,exact,"24.947097, 102.489270",['China'],exact,CHN,Kunming,Yun Xiangfeng Ammonia Plant,,,E100002018432 [100%],Yun Xiangfeng Petrochemical Co Ltd [100%],云南祥丰石化有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140467,Yun Yunfeng Ammonia Plant,云南省云峰化学工业有限公司 (Chinese),Yun Yunfeng Chemical Industry Co [100%],China;,Yun,operating,30.0,ammonia,,coal,25.039500, 102.767417,https://gem.wiki/Yun_Yunfeng_Ammonia_Plant,"Yun, China",30.0,30.0,exact,"25.039500, 102.767417",['China'],exact,CHN,Kunming,Yun Yunfeng Ammonia Plant,,,E100002018434 [100%],Yun Yunfeng Chemical Industry Co [100%],云南省云峰化学工业有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140468,PetroChina Yun Anning Refinery,中国石油云南安宁炼油厂 (Chinese),PetroChina Yun Anning Refinery [100%],China;,Yun,operating,30.0,ethylene,,crude oil,24.931450, 102.492394,https://gem.wiki/PetroChina_Yun_Anning_Refinery,"Yun, China",30.0,30.0,exact,"24.931450, 102.492394",['China'],exact,CHN,Kunming,PetroChina Yun Anning Refinery,,,E100002018231 [100%],PetroChina Yun Anning Refinery [100%],中国石油云南安宁炼油厂 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140469,Yun Yunwei Ammonia Plant,云南省云维集团有限公司 (Chinese),Yun Yunwei Group Co [100%],China;,Yun,operating,30.0,ammonia,,coal,25.755983, 103.884613,https://gem.wiki/Yun_Yunwei_Ammonia_Plant,"Yun, China",30.0,30.0,exact,"25.755983, 103.884613",['China'],exact,CHN,Qujing,Yun Yunwei Ammonia Plant,,,E100002018435 [100%],Yun Yunwei Group Co [100%],云南省云维集团有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140470,Yun Qujing Ammonia Plant,云南省曲靖化学工业有限公司合成氨厂 (Chinese),Yun Qujing Chemical Industry Co Ltd,China;,Yun,operating,30.0,ammonia,,coal,26.429938, 103.272468,https://gem.wiki/Yun_Qujing_Ammonia_Plant,"Yun, China",30.0,30.0,approximate,"26.429938, 103.272468",['China'],exact,CHN,Qujing,Yun Qujing Ammonia Plant,,,E100002018428,Yun Qujing Chemical Industry Co Ltd,云南省曲靖化学工业有限公司合成氨厂 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140471,Yun Fuyuan Tongli Ammonia Plant,云南富源同理40万吨合成氨 (Chinese),Singapore WBT Investment Management Co Ltd; Singapore WBT Capital Pte Ltd; Zhonghan International Ficial Leasing Co Ltd; Yun Luliang Longhai Chemical Industry Group Co Ltd,China;,Yun,operating,30.0,ammonia,,coal,25.660938, 104.252544,https://gem.wiki/Yun_Fuyuan_Tongli_Ammonia_Plant,"Yun, China",30.0,30.0,approximate,"25.660938, 104.252544",['China'],exact,CHN,Qujing,Yun Fuyuan Tongli Ammonia Plant,,,E100002018334; E100002018333; E100002018448; E100002018427,Singapore WBT Investment Management Co Ltd; Singapore WBT Capital Pte Ltd; Zhonghan International Ficial Leasing Co Ltd; Yun Luliang Longhai Chemical Industry Group Co Ltd,新加坡WBT投资管理有限公司;新加坡WBT资本私人有限公司;中翰国际融资租赁有限公司;云南陆良龙海化工集团有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140472,Qujing Qilin Shengwei Chemical Plant,曲靖市麒麟区生威化工有限责任公司 (Chinese),Qujing Qilin Shengwei Chemical Co [100%],China;,Yun,operating,30.0,benzene,,,25.885232, 103.302942,https://gem.wiki/Qujing_Qilin_Shengwei_Chemical_Plant,"Yun, China",30.0,30.0,approximate,"25.885232, 103.302942",['China'],,CHN,Qujing,Qujing Qilin Shengwei Chemical Plant,,,E100002018245 [100%],Qujing Qilin Shengwei Chemical Co [100%],曲靖市麒麟区生威化工有限责任公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140473,Yun Shuifu Yuntianhua Chemical Plant,云南水富云天化有限公司 (Chinese),Yun Shuifu Yuntianhua Co [100%],China;,Yun,operating,30.0,ammonia; methanol,carbon dioxide; formaldehyde; urea,,28.631785, 104.406179,https://gem.wiki/Yun_Shuifu_Yuntianhua_Chemical_Plant,"Yun, China",30.0,30.0,exact,"28.631785, 104.406179",['China'],,CHN,Shuifu,Yun Shuifu Yuntianhua Chemical Plant,,,E100002018430 [100%],Yun Shuifu Yuntianhua Co [100%],云南水富云天化有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140474,Yun Yuxi Yinhe Ammonia Plant,云南玉溪银河化工有限公司 (Chinese),Yun Yuxi Yinhe Chemical Co [100%],China;,Yun,operating,30.0,ammonia,fertilizer (unknown type),,24.470617, 102.537641,https://gem.wiki/Yun_Yuxi_Yinhe_Ammonia_Plant,"Yun, China",30.0,30.0,exact,"24.470617, 102.537641",['China'],,CHN,Yuxi,Yun Yuxi Yinhe Ammonia Plant,,,E100002018436 [100%],Yun Yuxi Yinhe Chemical Co [100%],云南玉溪银河化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140475,Zhenxiong Chishuiyuan Ammonia Plant,镇雄赤水源化工有限责任公司 (Chinese),Zhenxiong Chishuiyuan Chemical Co [100%],China;,Yun,operating,30.0,ammonia,,,27.432209, 104.871735,https://gem.wiki/Zhenxiong_Chishuiyuan_Ammonia_Plant,"Yun, China",30.0,30.0,approximate,"27.432209, 104.871735",['China'],,CHN,Zhaotong,Zhenxiong Chishuiyuan Ammonia Plant,,,E100002018447 [100%],Zhenxiong Chishuiyuan Chemical Co [100%],镇雄县赤水源化工有限责任公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140476,Hangzhou Longshan Ammonia Plant,杭州龙山化工有限公司 (Chinese),Hangzhou Longshan Chemical Co [100%],China;,Zhejiang,operating,30.0,ammonia,,,30.267759, 120.633988,https://gem.wiki/Hangzhou_Longshan_Ammonia_Plant,"Zhejiang, China",30.0,30.0,exact,"30.267759, 120.633988",['China'],,CHN,Hangzhou,Hangzhou Longshan Ammonia Plant,,,E100002017996 [100%],Hangzhou Longshan Chemical Co [100%],杭州龙山化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140477,Rongsheng Petrochemical Plant,荣盛石化股份有限公司 (Chinese),Rongsheng Petrochemical Company Limited [100%],China;,Zhejiang,operating,30.0,benzene; toluene; xylene,,crude oil,30.196348, 120.594971,https://gem.wiki/Rongsheng_Petrochemical_Plant,"Zhejiang, China",30.0,30.0,exact,"30.196348, 120.594971",['China'],exact,CHN,Hangzhou,Rongsheng Petrochemical Plant,,,E100000000250 [100%],Rongsheng Petrochemical Company Limited [100%],荣盛石化股份有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140478,Hangzhou Youbang Chemical Plant,杭州友邦化工 (Chinese),Hangzhou Youbang Chemical Co [100%],China;,Zhejiang,operating,30.0,xylene,,,30.059508, 119.848584,https://gem.wiki/Hangzhou_Youbang_Chemical_Plant,"Zhejiang, China",30.0,30.0,exact,"30.059508, 119.848584",['China'],,CHN,Hangzhou,Hangzhou Youbang Chemical Plant,,,E100002017997 [100%],Hangzhou Youbang Chemical Co [100%],杭州友邦化工 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140479,Kaiyuan Qinghua Ammonia Plant,开元县清华化工有限公司 (Chinese),Kaiyuan Qinghua Chemical Co [100%],China;,Zhejiang,operating,30.0,ammonia,,,29.016358, 118.349775,https://gem.wiki/Kaiyuan_Qinghua_Ammonia_Plant,"Zhejiang, China",30.0,30.0,exact,"29.016358, 118.349775",['China'],,CHN,Honghe,Kaiyuan Qinghua Ammonia Plant,,,E100002018098 [100%],Kaiyuan Qinghua Chemical Co [100%],开元县清华化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140480,Jiande Xinhua Ammonia Plant,建德市新化化工有限公司 (Chinese),Jiande Xinhua Chemical Co [100%],China;,Zhejiang,operating,30.0,ammonia,,,29.455362, 119.510007,https://gem.wiki/Jiande_Xinhua_Ammonia_Plant,"Zhejiang, China",30.0,30.0,exact,"29.455362, 119.510007",['China'],,CHN,Jiande,Jiande Xinhua Ammonia Plant,,,E100002018080 [100%],Jiande Xinhua Chemical Co [100%],建德市新化化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140481,Zhejiang Xingxing New Energy Technology Chemical Plant,浙江兴兴新能源科技有限公司 (Chinese),Zhejiang Xingxing New Energy Technology Co [100%],China;,Zhejiang,operating,30.0,ethylene; propylene,dmto; hydrogen; methyl tert-butyl ether (MTBE),coal; methanol,30.583564, 121.054490,https://gem.wiki/Zhejiang_Xingxing_New_Energy_Technology_Chemical_Plant,"Zhejiang, China",30.0,30.0,exact,"30.583564, 121.054490",['China'],exact,CHN,Jiaxing,Zhejiang Xingxing New Energy Technology Chemical Plant,,,E100002018444 [100%],Zhejiang Xingxing New Energy Technology Co [100%],浙江兴兴新能源科技有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140483,Tongkun Group Chemical Plant,桐昆集团股份有限公司 (Chinese),Tongkun Group Co Ltd [100%],China;,Zhejiang,operating,30.0,xylene,,crude oil,30.583062, 120.346494,https://gem.wiki/Tongkun_Group_Chemical_Plant,"Zhejiang, China",30.0,30.0,exact,"30.583062, 120.346494",['China'],exact,CHN,Jiaxing,Tongkun Group Chemical Plant,,,E100000000285 [100%],Tongkun Group Co Ltd [100%],桐昆集团股份有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140484,Jiaxing Huangxing Chemical Plant,嘉兴皇星化工 (Chinese),Jiaxing Huangxing Chemical Co [100%],China;,Zhejiang,operating,30.0,xylene,,,30.604991, 121.045880,https://gem.wiki/Jiaxing_Huangxing_Chemical_Plant,"Zhejiang, China",30.0,30.0,exact,"30.604991, 121.045880",['China'],,CHN,Jiaxing,Jiaxing Huangxing Chemical Plant,,,E100002018089 [100%],Jiaxing Huangxing Chemical Co [100%],嘉兴皇星化工 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140485,Zhejiang Jinhua Zhongyuan Ammonia Plant,浙江金华中元化工有限公司 (Chinese),Zhejiang Jinhua Zhongyuan Chemical Co [100%],China;,Zhejiang,operating,30.0,ammonia,,,29.069954, 119.618967,https://gem.wiki/Zhejiang_Jinhua_Zhongyuan_Ammonia_Plant,"Zhejiang, China",30.0,30.0,approximate,"29.069954, 119.618967",['China'],,CHN,Jinhua,Zhejiang Jinhua Zhongyuan Ammonia Plant,,,E100002018442 [100%],Zhejiang Jinhua Zhongyuan Chemical Co [100%],浙江金华中元化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140486,Ningbo Siming Ammonia Plant,宁波四明化工有限公司 (Chinese),Ningbo Siming Chemical Co Ltd [100%],China;,Zhejiang,operating,30.0,ammonia,,coal,30.050399, 121.613465,https://gem.wiki/Ningbo_Siming_Ammonia_Plant,"Zhejiang, China",30.0,30.0,exact,"30.050399, 121.613465",['China'],exact,CHN,Ningbo,Ningbo Siming Ammonia Plant,,,E100002018174 [100%],Ningbo Siming Chemical Co Ltd [100%],宁波四明化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140487,Ningbo Zhongjin Petrochemical Plant,宁波中金石化有限公司 (Chinese),Ningbo Zhongjin Petrochemical Co [100%],China;,Zhejiang,operating,30.0,aromatics (unknown type),,crude oil,29.975613, 121.701968,https://gem.wiki/Ningbo_Zhongjin_Petrochemical_Plant,"Zhejiang, China",30.0,30.0,exact,"29.975613, 121.701968",['China'],exact,CHN,Ningbo,Ningbo Zhongjin Petrochemical Plant,,,E100002018175 [100%],Ningbo Zhongjin Petrochemical Co [100%],宁波中金石化有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140488,Sinopec Ningbo Zhenhai Refining and Chemical Plant,中国石化镇海炼化扩建项目 (Chinese),Sinopec Ningbo Zhenhai Refining & Chemical Co [100%],China;,Zhejiang,operating,30.0,ethylene; propylene; aromatics (unknown type),polypropylene,,29.972880, 121.665573,https://gem.wiki/Sinopec_Ningbo_Zhenhai_Refining_and_Chemical_Plant,"Zhejiang, China",30.0,30.0,exact,"29.972880, 121.665573",['China'],,CHN,Ningbo,Sinopec Ningbo Zhenhai Refining and Chemical Plant,,,E100000123151 [100%],Sinopec Ningbo Zhenhai Refining & Chemical Co [100%],中石化宁波镇海炼化有限公司 (Chinese),Asia Pacific,30.0,GEPDCHN0050,operating,GChI,GChI,n/a
chemicals,P100000140491,Ningbo Fude Energy Chemical Plant,宁波富德能源(禾元化学有限公司) (Chinese),Ningbo Fude Energy Co [100%],China;,Zhejiang,operating,30.0,ethylene; propylene,ethylene glycol; ethylene oxide; polypropylene,methanol,30.033176, 121.640209,https://gem.wiki/Ningbo_Fude_Energy_Chemical_Plant,"Zhejiang, China",30.0,30.0,exact,"30.033176, 121.640209",['China'],exact,CHN,Ningbo,Ningbo Fude Energy Chemical Plant,,,E100002018172 [100%],Ningbo Fude Energy Co [100%],宁波富德能源有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140494,Ningbo Koey Chemical Plant,宁波科元精化有限公司 (Chinese),Ningbo Koey Chemical Co Ltd [100%],China;,Zhejiang,operating,30.0,xylene,,,29.961010, 121.788975,https://gem.wiki/Ningbo_Koey_Chemical_Plant,"Zhejiang, China",30.0,30.0,exact,"29.961010, 121.788975",['China'],,CHN,Ningbo,Ningbo Koey Chemical Plant,,,E100002018173 [100%],Ningbo Koey Chemical Co Ltd [100%],宁波科元精化有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
