sector,subsector,source_id,source_name,source_type,year,lat,lon,gas,emissions_tco2,activity_sum,activity_units,capacity,capacity_units,rows
power,electricity-generation,25454494,Huaibei Guo'an power station,coal,2022,33.8679,116.8592,co2,2411600.0,2687500.0,MWh,640,MW,12
power,electricity-generation,25454494,Huaibei Guo'an power station,coal,2023,33.8679,116.8592,co2,2392600.0,2665800.0,MWh,640,MW,12
power,electricity-generation,25454494,Huaibei Guo'an power station,coal,2024,33.8679,116.8592,co2,2420800.0,2697900.0,MWh,640,MW,12
power,electricity-generation,25454494,Huaibei Guo'an power station,coal,2025,33.8679,116.8592,co2,2290600.0,2552600.0,MWh,640,MW,12
power,electricity-generation,25454494,Huaibei Guo'an power station,coal,2026,33.8679,116.8592,co2,218299.99999999997,243299.99999999997,MWh,640,MW,1
power,electricity-generation,25454769,Huaibei Hushan power station,coal,2021,33.8447,116.9357,co2,5632700.0,6276700.0,MWh,1320,MW,12
power,electricity-generation,25454769,Huaibei Hushan power station,coal,2022,33.8447,116.9357,co2,5353800.0,5966100.0,MWh,1320,MW,12
power,electricity-generation,25454769,Huaibei Hushan power station,coal,2023,33.8447,116.9357,co2,5287600.0,5892400.0,MWh,1320,MW,12
power,electricity-generation,25454769,Huaibei Hushan power station,coal,2024,33.8447,116.9357,co2,5297900.0,5903800.0,MWh,1320,MW,12
power,electricity-generation,25454769,Huaibei Hushan power station,coal,2025,33.8447,116.9357,co2,5245000.0,5844600.0,MWh,1320,MW,12
power,electricity-generation,25454769,Huaibei Hushan power station,coal,2026,33.8447,116.9357,co2,495800.0,552500.0,MWh,1320,MW,1
power,electricity-generation,25454089,Huaibei Linhuan power station,coal,2021,33.6127,116.5862,co2,5128900.0,5715500.0,MWh,1260,MW,12
power,electricity-generation,25454089,Huaibei Linhuan power station,coal,2022,33.6127,116.5862,co2,4997200.0,5568600.0,MWh,1260,MW,12
power,electricity-generation,25454089,Huaibei Linhuan power station,coal,2023,33.6127,116.5862,co2,4833600.0,5386200.0,MWh,1260,MW,12
power,electricity-generation,25454089,Huaibei Linhuan power station,coal,2024,33.6127,116.5862,co2,4726800.0,5267400.0,MWh,1260,MW,12
power,electricity-generation,25454089,Huaibei Linhuan power station,coal,2025,33.6127,116.5862,co2,4538700.0,5057800.0,MWh,1260,MW,12
power,electricity-generation,25454089,Huaibei Linhuan power station,coal,2026,33.6127,116.5862,co2,440299.99999999994,490599.99999999994,MWh,1260,MW,1
power,electricity-generation,25455250,Huaibei Pingshan power station,coal,2021,33.8339,116.8311,co2,5923700.0,6601200.0,MWh,1320,MW,12
power,electricity-generation,25455250,Huaibei Pingshan power station,coal,2022,33.8339,116.8311,co2,11339800.0,12636600.0,MWh,2670,MW,12
power,electricity-generation,25455250,Huaibei Pingshan power station,coal,2023,33.8339,116.8311,co2,12075900.0,13458700.0,MWh,2670,MW,12
power,electricity-generation,25455250,Huaibei Pingshan power station,coal,2024,33.8339,116.8311,co2,12114700.0,13499600.0,MWh,2670,MW,12
power,electricity-generation,25455250,Huaibei Pingshan power station,coal,2025,33.8339,116.8311,co2,11598200.0,12923700.0,MWh,2670,MW,12
power,electricity-generation,25455250,Huaibei Pingshan power station,coal,2026,33.8339,116.8311,co2,1032000.0,1150000.0,MWh,2670,MW,1
power,electricity-generation,25450217,Huaibei power station,coal,2021,33.9657,116.7764,co2,0.0,0.0,MWh,0,MW,12
power,electricity-generation,25450217,Huaibei power station,coal,2022,33.9657,116.7764,co2,0.0,0.0,MWh,0,MW,12
power,electricity-generation,25450217,Huaibei power station,coal,2023,33.9657,116.7764,co2,0.0,0.0,MWh,0,MW,12
power,electricity-generation,25450217,Huaibei power station,coal,2024,33.9657,116.7764,co2,0.0,0.0,MWh,0,MW,12
power,electricity-generation,25450217,Huaibei power station,coal,2025,33.9657,116.7764,co2,0.0,0.0,MWh,0,MW,12
power,electricity-generation,25450217,Huaibei power station,coal,2026,33.9657,116.7764,co2,0.0,0.0,MWh,0,MW,1
power,electricity-generation,25453794,Huainan Fengtai power station,coal,2021,32.758,116.65,co2,11416200.0,12721700.0,MWh,2520,MW,12
power,electricity-generation,25453794,Huainan Fengtai power station,coal,2022,32.758,116.65,co2,11403800.0,12707000.0,MWh,2520,MW,12
power,electricity-generation,25453794,Huainan Fengtai power station,coal,2023,32.758,116.65,co2,10958700.0,12213400.0,MWh,2520,MW,12
power,electricity-generation,25453794,Huainan Fengtai power station,coal,2024,32.758,116.65,co2,11120300.0,12391100.0,MWh,2520,MW,12
power,electricity-generation,25453794,Huainan Fengtai power station,coal,2025,32.758,116.65,co2,10822100.0,12058800.0,MWh,2520,MW,12
power,electricity-generation,25453794,Huainan Fengtai power station,coal,2026,32.758,116.65,co2,954500.0,1064000.0,MWh,2520,MW,1
power,electricity-generation,25454770,Huainan Guqiao power station,coal,2021,32.8141,116.569,co2,2727500.0,3039300.0,MWh,660,MW,12
power,electricity-generation,25454770,Huainan Guqiao power station,coal,2022,32.8141,116.569,co2,2732000.0,3044400.0,MWh,660,MW,12
power,electricity-generation,25454770,Huainan Guqiao power station,coal,2023,32.8141,116.569,co2,2726400.0,3038300.0,MWh,660,MW,12
power,electricity-generation,25454770,Huainan Guqiao power station,coal,2024,32.8141,116.569,co2,2677100.0,2983300.0,MWh,660,MW,12
power,electricity-generation,25454770,Huainan Guqiao power station,coal,2025,32.8141,116.569,co2,2551400.0,2843400.0,MWh,660,MW,12
power,electricity-generation,25454770,Huainan Guqiao power station,coal,2026,32.8141,116.569,co2,234600.0,261500.00000000003,MWh,660,MW,1
power,electricity-generation,25451014,Huainan Luohe power station,coal,2021,32.6846,117.0751,co2,9702500.0,10811500.0,MWh,2540,MW,12
power,electricity-generation,25451014,Huainan Luohe power station,coal,2022,32.6846,117.0751,co2,9285000.0,10347000.0,MWh,2540,MW,12
power,electricity-generation,25451014,Huainan Luohe power station,coal,2023,32.6846,117.0751,co2,9205700.0,10258200.0,MWh,2540,MW,12
power,electricity-generation,25451014,Huainan Luohe power station,coal,2024,32.6846,117.0751,co2,6984300.0,7782900.0,MWh,1900,MW,12
power,electricity-generation,25451014,Huainan Luohe power station,coal,2025,32.6846,117.0751,co2,7921800.0,8827500.0,MWh,1900,MW,12
power,electricity-generation,25451014,Huainan Luohe power station,coal,2026,32.6846,117.0751,co2,688000.0,766700.0,MWh,1900,MW,1
power,electricity-generation,25453435,Huainan Tianji power station,coal,2021,32.7465,116.8127,co2,11677200.0,13015200.0,MWh,2580,MW,12
power,electricity-generation,25453435,Huainan Tianji power station,coal,2022,32.7465,116.8127,co2,11410000.0,12714200.0,MWh,2580,MW,12
power,electricity-generation,25453435,Huainan Tianji power station,coal,2023,32.7465,116.8127,co2,11440400.0,12748700.0,MWh,2580,MW,12
power,electricity-generation,25453435,Huainan Tianji power station,coal,2024,32.7465,116.8127,co2,11540200.0,12859100.0,MWh,2580,MW,12
power,electricity-generation,25453435,Huainan Tianji power station,coal,2025,32.7465,116.8127,co2,11270400.0,12559700.0,MWh,2580,MW,12
power,electricity-generation,25453435,Huainan Tianji power station,coal,2026,32.7465,116.8127,co2,986700.0000000001,1100000.0,MWh,2580,MW,1
power,electricity-generation,717903,Huainan Xinzhuangzi power station,coal,2021,32.637,116.8472,co2,1077660.0,1200890.0,MWh,300,MW,12
power,electricity-generation,717903,Huainan Xinzhuangzi power station,coal,2022,32.637,116.8472,co2,0.0,0.0,MWh,0,MW,12
power,electricity-generation,717903,Huainan Xinzhuangzi power station,coal,2023,32.637,116.8472,co2,0.0,0.0,MWh,0,MW,12
power,electricity-generation,717903,Huainan Xinzhuangzi power station,coal,2024,32.637,116.8472,co2,0.0,0.0,MWh,0,MW,12
power,electricity-generation,717903,Huainan Xinzhuangzi power station,coal,2025,32.637,116.8472,co2,0.0,0.0,MWh,0,MW,12
power,electricity-generation,717903,Huainan Xinzhuangzi power station,coal,2026,32.637,116.8472,co2,0.0,0.0,MWh,0,MW,1
power,electricity-generation,451516,Huaiyin power station,coal,2021,33.5865,119.012,co2,2659500.0,2963600.0,MWh,680,MW,12
power,electricity-generation,451516,Huaiyin power station,coal,2022,33.5865,119.012,co2,2682100.0,2988900.0,MWh,680,MW,12
power,electricity-generation,451516,Huaiyin power station,coal,2023,33.5865,119.012,co2,2672500.0,2978100.0,MWh,680,MW,12
power,electricity-generation,451516,Huaiyin power station,coal,2024,33.5865,119.012,co2,2663600.0,2968100.0,MWh,680,MW,12
power,electricity-generation,451516,Huaiyin power station,coal,2025,33.5865,119.012,co2,2495500.0,2780700.0,MWh,680,MW,12
power,electricity-generation,451516,Huaiyin power station,coal,2026,33.5865,119.012,co2,225100.0,250900.0,MWh,680,MW,1
power,electricity-generation,719692,Huaneng Beifang Xilnhaote-3,coal,2021,43.9998,116.1123,co2,6118100.0,6817800.0,MWh,1320,MW,12
power,electricity-generation,719692,Huaneng Beifang Xilnhaote-3,coal,2022,43.9998,116.1123,co2,5904500.0,6579600.0,MWh,1320,MW,12
power,electricity-generation,719692,Huaneng Beifang Xilnhaote-3,coal,2023,43.9998,116.1123,co2,5846900.0,6515300.0,MWh,1320,MW,12
power,electricity-generation,719692,Huaneng Beifang Xilnhaote-3,coal,2024,43.9998,116.1123,co2,5794500.0,6457000.0,MWh,1320,MW,12
power,electricity-generation,719692,Huaneng Beifang Xilnhaote-3,coal,2025,43.9998,116.1123,co2,5691100.0,6341900.0,MWh,1320,MW,12
power,electricity-generation,719692,Huaneng Beifang Xilnhaote-3,coal,2026,43.9998,116.1123,co2,551200.0,614200.0,MWh,1320,MW,1
power,electricity-generation,25455649,Huaneng Beijing power station,"gas, other_fossil",2021,39.8854,116.5388,co2,2986600.0,5279600.0,MWh,1930,MW,12
power,electricity-generation,25455649,Huaneng Beijing power station,"gas, other_fossil",2022,39.8854,116.5388,co2,3140100.0,5095900.0,MWh,1930,MW,12
power,electricity-generation,25455649,Huaneng Beijing power station,"gas, other_fossil",2023,39.8854,116.5388,co2,3404100.0,5367200.0,MWh,1930,MW,12
power,electricity-generation,25455649,Huaneng Beijing power station,"gas, other_fossil",2024,39.8854,116.5388,co2,3745200.0,5618500.0,MWh,1930,MW,12
power,electricity-generation,25455649,Huaneng Beijing power station,"gas, other_fossil",2025,39.8854,116.5388,co2,3734300.0,5602200.0,MWh,1930,MW,12
power,electricity-generation,25455649,Huaneng Beijing power station,"gas, other_fossil",2026,39.8854,116.5388,co2,341500.0,512300.0,MWh,1930,MW,1
power,electricity-generation,25454584,Huaneng Changchun power station,coal,2021,44.0407,125.2201,co2,2882000.0,3211200.0,MWh,700,MW,12
power,electricity-generation,25454584,Huaneng Changchun power station,coal,2022,44.0407,125.2201,co2,2894000.0,3224700.0,MWh,700,MW,12
power,electricity-generation,25454584,Huaneng Changchun power station,coal,2023,44.0407,125.2201,co2,2849600.0,3175200.0,MWh,700,MW,12
power,electricity-generation,25454584,Huaneng Changchun power station,coal,2024,44.0407,125.2201,co2,2920800.0,3254800.0,MWh,700,MW,12
power,electricity-generation,25454584,Huaneng Changchun power station,coal,2025,44.0407,125.2201,co2,2705700.0,3015100.0,MWh,700,MW,12
power,electricity-generation,25454584,Huaneng Changchun power station,coal,2026,44.0407,125.2201,co2,263100.0,293200.0,MWh,700,MW,1
power,electricity-generation,25450590,Huaneng Changxing power station,coal,2021,30.9144,119.9632,co2,6171700.0,6877400.0,MWh,1320,MW,12
power,electricity-generation,25450590,Huaneng Changxing power station,coal,2022,30.9144,119.9632,co2,5901300.0,6576300.0,MWh,1320,MW,12
power,electricity-generation,25450590,Huaneng Changxing power station,coal,2023,30.9144,119.9632,co2,6095000.0,6792000.0,MWh,1320,MW,12
power,electricity-generation,25450590,Huaneng Changxing power station,coal,2024,30.9144,119.9632,co2,6028300.0,6717800.0,MWh,1320,MW,12
power,electricity-generation,25450590,Huaneng Changxing power station,coal,2025,30.9144,119.9632,co2,6028300.0,6717600.0,MWh,1320,MW,12
power,electricity-generation,25450590,Huaneng Changxing power station,coal,2026,30.9144,119.9632,co2,511000.00000000006,569500.0,MWh,1320,MW,1
power,electricity-generation,452118,Huaneng Chongqing Liangjiang Gas power station,gas,2021,29.7843,106.5127,co2,836340.0,2577200.0,MWh,940,MW,12
power,electricity-generation,452118,Huaneng Chongqing Liangjiang Gas power station,gas,2022,29.7843,106.5127,co2,713420.0,2198500.0,MWh,940,MW,12
power,electricity-generation,452118,Huaneng Chongqing Liangjiang Gas power station,gas,2023,29.7843,106.5127,co2,716080.0,2206600.0,MWh,940,MW,12
power,electricity-generation,452118,Huaneng Chongqing Liangjiang Gas power station,gas,2024,29.7843,106.5127,co2,683340.0,2105700.0,MWh,940,MW,12
power,electricity-generation,452118,Huaneng Chongqing Liangjiang Gas power station,gas,2025,29.7843,106.5127,co2,1757100.0,5414500.0,MWh,2424,MW,12
power,electricity-generation,452118,Huaneng Chongqing Liangjiang Gas power station,gas,2026,29.7843,106.5127,co2,160700.0,495200.0,MWh,2424,MW,1
power,electricity-generation,448250,Huaneng Dalian power station,coal,2021,39.0142,121.7244,co2,6768200.0,7542000.0,MWh,1500,MW,12
power,electricity-generation,448250,Huaneng Dalian power station,coal,2022,39.0142,121.7244,co2,9632800.0,10734200.0,MWh,2200,MW,12
power,electricity-generation,448250,Huaneng Dalian power station,coal,2023,39.0142,121.7244,co2,9926800.0,11062000.0,MWh,2200,MW,12
power,electricity-generation,448250,Huaneng Dalian power station,coal,2024,39.0142,121.7244,co2,9920900.0,11055400.0,MWh,2200,MW,12
power,electricity-generation,448250,Huaneng Dalian power station,coal,2025,39.0142,121.7244,co2,9892200.0,11023400.0,MWh,2200,MW,12
power,electricity-generation,448250,Huaneng Dalian power station,coal,2026,39.0142,121.7244,co2,904599.9999999999,1008000.0,MWh,2200,MW,1
power,electricity-generation,25454628,Huaneng Daqing power station,coal,2021,46.7051,124.8466,co2,3037700.0,3385100.0,MWh,700,MW,12
power,electricity-generation,25454628,Huaneng Daqing power station,coal,2022,46.7051,124.8466,co2,2923600.0,3258200.0,MWh,700,MW,12
power,electricity-generation,25454628,Huaneng Daqing power station,coal,2023,46.7051,124.8466,co2,2954700.0,3292600.0,MWh,700,MW,12
power,electricity-generation,25454628,Huaneng Daqing power station,coal,2024,46.7051,124.8466,co2,2934200.0,3269400.0,MWh,700,MW,12
power,electricity-generation,25454628,Huaneng Daqing power station,coal,2025,46.7051,124.8466,co2,2850300.0,3176100.0,MWh,700,MW,12
power,electricity-generation,25454628,Huaneng Daqing power station,coal,2026,46.7051,124.8466,co2,277000.0,308700.0,MWh,700,MW,1
power,electricity-generation,25452029,Huaneng Dezhou power station,coal,2021,37.4493,116.2416,co2,11224400.0,12507300.0,MWh,2700,MW,12
power,electricity-generation,25452029,Huaneng Dezhou power station,coal,2022,37.4493,116.2416,co2,10908400.0,12155000.0,MWh,2700,MW,12
power,electricity-generation,25452029,Huaneng Dezhou power station,coal,2023,37.4493,116.2416,co2,10670100.0,11889800.0,MWh,2700,MW,12
power,electricity-generation,25452029,Huaneng Dezhou power station,coal,2024,37.4493,116.2416,co2,10534100.0,11737500.0,MWh,2700,MW,12
power,electricity-generation,25452029,Huaneng Dezhou power station,coal,2025,37.4493,116.2416,co2,9895000.0,11026600.0,MWh,2700,MW,12
power,electricity-generation,25452029,Huaneng Dezhou power station,coal,2026,37.4493,116.2416,co2,905000.0000000001,1008999.9999999999,MWh,2700,MW,1
power,electricity-generation,452848,Huaneng Dongguan Gas Thermal power station,"other_fossil, gas",2021,22.9832,114.1025,co2,1422300.0,2681400.0,MWh,980,MW,12
power,electricity-generation,452848,Huaneng Dongguan Gas Thermal power station,"other_fossil, gas",2022,22.9832,114.1025,co2,1470100.0,2544400.0,MWh,980,MW,12
power,electricity-generation,452848,Huaneng Dongguan Gas Thermal power station,"other_fossil, gas",2023,22.9832,114.1025,co2,1584900.0,2663200.0,MWh,980,MW,12
power,electricity-generation,452848,Huaneng Dongguan Gas Thermal power station,"other_fossil, gas",2024,22.9832,114.1025,co2,1727700.0,2756900.0,MWh,980,MW,12
power,electricity-generation,452848,Huaneng Dongguan Gas Thermal power station,"other_fossil, gas",2025,22.9832,114.1025,co2,2444700.0,4973500.0,MWh,1976,MW,12
power,electricity-generation,452848,Huaneng Dongguan Gas Thermal power station,"other_fossil, gas",2026,22.9832,114.1025,co2,223600.00000000003,454800.0,MWh,1976,MW,1
power,electricity-generation,25451053,Huaneng Fuzhou power station,coal,2021,25.9908,119.4816,co2,7546200.0,8409100.0,MWh,2020,MW,12
power,electricity-generation,25451053,Huaneng Fuzhou power station,coal,2022,25.9908,119.4816,co2,7060800.0,7868100.0,MWh,2020,MW,12
power,electricity-generation,25451053,Huaneng Fuzhou power station,coal,2023,25.9908,119.4816,co2,7485400.0,8341200.0,MWh,2020,MW,12
power,electricity-generation,25451053,Huaneng Fuzhou power station,coal,2024,25.9908,119.4816,co2,7751100.0,8637400.0,MWh,2020,MW,12
power,electricity-generation,25451053,Huaneng Fuzhou power station,coal,2025,25.9908,119.4816,co2,7454700.0,8307000.0,MWh,2020,MW,12
power,electricity-generation,25451053,Huaneng Fuzhou power station,coal,2026,25.9908,119.4816,co2,696400.0,776100.0,MWh,2020,MW,1
power,electricity-generation,46883036,Huaneng Guilin Distributed Gas power station,"gas, other_fossil",2021,25.2107,110.1806,co2,283730.0,517110.0,MWh,189,MW,12
power,electricity-generation,46883036,Huaneng Guilin Distributed Gas power station,"gas, other_fossil",2022,25.2107,110.1806,co2,295950.0,495020.0,MWh,189,MW,12
power,electricity-generation,46883036,Huaneng Guilin Distributed Gas power station,"gas, other_fossil",2023,25.2107,110.1806,co2,320040.0,519860.0,MWh,189,MW,12
power,electricity-generation,46883036,Huaneng Guilin Distributed Gas power station,"gas, other_fossil",2024,25.2107,110.1806,co2,350620.0,541280.0,MWh,189,MW,12
power,electricity-generation,46883036,Huaneng Guilin Distributed Gas power station,"gas, other_fossil",2025,25.2107,110.1806,co2,349600.0,539710.0,MWh,189,MW,12
